3836,1646
-9625,1076
2222,1505
6766,-2586
-3382,-2805
-8589,-2107
8298,8820
4096,-555
-5840,-5170
-220,153
-5280,-7569
-764,-7937
-8047,-7605
-9848,3991
-2120,1816
-2872,4949
9493,9156
-6470,4312
3640,-8116
9428,3944
-3363,-7200
-7211,-1825
2254,8432
-7026,8969
9371,-2770
8838,1928
-2568,3200
-4914,1405
-7590,8311
-877,-173
1352,-7226
9533,4801
-9933,-3538
-1600,9141
5289,9784
5805,-7725
-4598,5835
-6484,-8080
9642,-8939
-191,-6480
9420,-8817
4620,-9350
2978,5199
-2484,-3707
4070,2125
1902,5328
2761,-400
-7408,-6137
-6734,-2013
-1893,-4209
32,-6168
-6321,9587
1424,6562
-3474,1596
-316,-6834
1762,-8652
-1498,-4398
406,169
-1846,8883
-8177,-5133
8945,-7894
-4929,-6836
-2119,-9524
-486,5801
3243,9652
8653,1654
2953,-5983
3488,5587
7503,5032
-775,6415
-1327,5920
6609,903
-9637,553
-3174,-2842
9193,2422
5709,-5617
-3836,-6760
-3154,-2075
8761,-9485
1705,948
-2952,724
8353,31
-5488,-9893
-1605,-5516
2114,4819
2665,3121
-343,-4593
6193,-6975
-4503,4167
-7199,7328
3649,-7644
6607,-9180
-6057,4269
-4510,-288
7171,-4437
6826,6988
-6673,8277
-633,7949
7567,-3423
-3610,-9745
-7843,-7658
5044,-5626
9756,-7412
4725,-9243
-2954,-6179
-7572,-5406
7714,4376
7298,-5309
4117,7532
-3912,243
4617,8682
-2688,-3450
7993,5677
-206,1380
6039,8244
-4542,8919
-2224,-7455
5171,1307
-2689,2232
-8937,-8645
9544,-5268
-7334,3350
-6866,2232
9274,-1050
-9022,-5325
-6168,-9966
-9511,6147
-4363,-6526
5029,-1507
-3619,-5921
2793,-6656
-5282,-1199
8363,-6492
6817,5168
9205,-4010
7380,-8116
6468,-5268
699,-116
6016,3962
-6584,-4239
6403,-9157
402,1363
4412,-4577
8429,1628
6907,1696
6278,8818
-4149,6984
-1439,6199
-9986,3864
4987,9626
5414,-5895
-256,4987
-2705,-8053
-6434,5757
-4552,5753
-2542,-8933
-4923,-9380
-2325,1949
2942,3354
4389,2939
-4922,-4812
8260,-2491
-288,8561
6032,9484
6171,4499
-131,-7849
8974,-6211
346,2297
1099,5414
-5933,2464
-8144,-7328
-3821,-8846
-5763,5210
3741,-4769
-692,6611
-6744,-3340
9475,-7953
4547,225
-4155,-7766
-4725,-1267
-4085,-5918
9585,949
-4117,-4693
-7908,-8713
273,5377
-9150,7528
-714,-8076
1083,-7594
9009,7105
-6728,4501
-5180,801
175,9559
1243,-6791
-7325,6927
-758,-9879
-3548,-1136
138,5334
-3451,7774
-6914,5230
5271,8930
3118,2453
4957,3931
5761,-4273
7373,7550
964,2141
1216,-1261
8962,773
-6087,5113
3907,-9974
9705,-7327
-7369,-4835
2044,152
-1075,1985
-2611,3952
5375,3309
9319,-6222
-8166,-5658
-8617,2366
5843,6243
-6202,-4485
-4164,-4875
-4037,7101
-1096,7712
-99,9365
1420,1435
-6134,-6940
5524,2597
6298,-2047
-9592,-5195
-4994,-6225
8338,-6580
-7825,7654
2822,-2562
-3095,4620
-611,1546
9269,7663
6228,4190
6837,7506
9201,4943
-8753,1212
-7916,-1976
-7469,-6061
-558,6258
-1747,-763
-1957,3430
1958,1038
1237,-9978
-2823,-7585
-7051,-1692
-5721,-8534
807,5281
-25,9874
2166,-3797
-3168,-8666
5759,8791
-1249,-4536
-6443,3793
-8309,314
-9111,8235
-1788,6563
9184,7667
-3424,5959
9588,-1769
-3574,6205
-2987,4422
4557,893
664,9781
-9595,-3198
8048,-7343
1773,-6761
-574,-3082
3478,-748
-5322,-3507
-2520,7444
8331,6863
-8474,-5287
-9905,-2285
-7719,3139
-1296,4016
-9715,-6066
9777,626
4321,-8664
-5766,7858
4800,-6224
3387,4888
2265,8231
-3538,-5027
-2864,2266
-5811,7324
1280,3095
-9250,-1019
7874,149
2896,-157
797,-7052
7499,-2735
8098,-5969
-7629,-2162
-6538,8800
2597,2141
-4983,-3180
1692,-6296
-5944,-6558
-5403,-6706
8251,5122
-9421,15
-1051,1379
-7264,-2810
-6816,795
2751,-5829
-1560,4391
-2940,1851
-3723,-3878
6789,-1766
5859,8623
-8489,-1664
9668,2048
2307,-5541
